genome_name	publication	genome_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	testing_standard	testing_standard_year	genome.bioproject_accession	genome.biosample_accession	genome.assembly_accession	genome.genbank_accessions	genome.refseq_accessions
Staphylococcus aureus strain HICF0598	32025709	1280.30147	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0598	32025709	1280.30147	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0598	32025709	1280.30147	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0598	32025709	1280.30147	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0599	32025709	1280.30146	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0599	32025709	1280.30146	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0599	32025709	1280.30146	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0599	32025709	1280.30146	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0599	32025709	1280.30146	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0599	32025709	1280.30146	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0599	32025709	1280.30146	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0599	32025709	1280.30146	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0599	32025709	1280.30146	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0599	32025709	1280.30146	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0601	32025709	1280.30144	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0601	32025709	1280.30144	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0601	32025709	1280.30144	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0601	32025709	1280.30144	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0601	32025709	1280.30144	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0601	32025709	1280.30144	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0601	32025709	1280.30144	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0601	32025709	1280.30144	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0601	32025709	1280.30144	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0601	32025709	1280.30144	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0602	32025709	1280.30145	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0602	32025709	1280.30145	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0602	32025709	1280.30145	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0602	32025709	1280.30145	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0602	32025709	1280.30145	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0602	32025709	1280.30145	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0602	32025709	1280.30145	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0602	32025709	1280.30145	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0602	32025709	1280.30145	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0602	32025709	1280.30145	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0603	32025709	1280.30151	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0603	32025709	1280.30151	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0603	32025709	1280.30151	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0603	32025709	1280.30151	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0603	32025709	1280.30151	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0603	32025709	1280.30151	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0603	32025709	1280.30151	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0603	32025709	1280.30151	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0603	32025709	1280.30151	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0603	32025709	1280.30151	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0604	32025709	1280.30153	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0604	32025709	1280.30153	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0604	32025709	1280.30153	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0604	32025709	1280.30153	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0604	32025709	1280.30153	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0604	32025709	1280.30153	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0604	32025709	1280.30153	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0604	32025709	1280.30153	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0604	32025709	1280.30153	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0604	32025709	1280.30153	tetracycline	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0605	32025709	1280.30152	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0605	32025709	1280.30152	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0605	32025709	1280.30152	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0605	32025709	1280.30152	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0605	32025709	1280.30152	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0605	32025709	1280.30152	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0605	32025709	1280.30152	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0605	32025709	1280.30152	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0605	32025709	1280.30152	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0605	32025709	1280.30152	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0606	32025709	1280.30160	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0606	32025709	1280.30160	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0606	32025709	1280.30160	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0606	32025709	1280.30160	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0606	32025709	1280.30160	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0606	32025709	1280.30160	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0606	32025709	1280.30160	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0606	32025709	1280.30160	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0606	32025709	1280.30160	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0606	32025709	1280.30160	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0607	32025709	1280.30161	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0607	32025709	1280.30161	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0607	32025709	1280.30161	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0607	32025709	1280.30161	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0607	32025709	1280.30161	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0607	32025709	1280.30161	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0607	32025709	1280.30161	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0607	32025709	1280.30161	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0607	32025709	1280.30161	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0607	32025709	1280.30161	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0610	32025709	1280.30163	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0610	32025709	1280.30163	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0610	32025709	1280.30163	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0610	32025709	1280.30163	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0610	32025709	1280.30163	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0610	32025709	1280.30163	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0610	32025709	1280.30163	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0610	32025709	1280.30163	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0610	32025709	1280.30163	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0610	32025709	1280.30163	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0611	32025709	1280.30162	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0611	32025709	1280.30162	chloramphenicol	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0611	32025709	1280.30162	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0611	32025709	1280.30162	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0611	32025709	1280.30162	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0611	32025709	1280.30162	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0611	32025709	1280.30162	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0611	32025709	1280.30162	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0611	32025709	1280.30162	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0611	32025709	1280.30162	tetracycline	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0612	32025709	1280.30157	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0612	32025709	1280.30157	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0612	32025709	1280.30157	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0612	32025709	1280.30157	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0612	32025709	1280.30157	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0612	32025709	1280.30157	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0612	32025709	1280.30157	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0612	32025709	1280.30157	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0612	32025709	1280.30157	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0612	32025709	1280.30157	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0613	32025709	1280.30159	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0613	32025709	1280.30159	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0613	32025709	1280.30159	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0613	32025709	1280.30159	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0613	32025709	1280.30159	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0613	32025709	1280.30159	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0613	32025709	1280.30159	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0613	32025709	1280.30159	mupirocin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0613	32025709	1280.30159	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0613	32025709	1280.30159	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0614	32025709	1280.30158	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0614	32025709	1280.30158	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0614	32025709	1280.30158	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0614	32025709	1280.30158	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0614	32025709	1280.30158	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0614	32025709	1280.30158	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0614	32025709	1280.30158	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0614	32025709	1280.30158	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0614	32025709	1280.30158	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0614	32025709	1280.30158	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0615	32025709	1280.30167	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0615	32025709	1280.30167	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0615	32025709	1280.30167	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0615	32025709	1280.30167	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0615	32025709	1280.30167	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0615	32025709	1280.30167	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0615	32025709	1280.30167	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0615	32025709	1280.30167	mupirocin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0615	32025709	1280.30167	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0615	32025709	1280.30167	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0616	32025709	1280.30166	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0616	32025709	1280.30166	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0616	32025709	1280.30166	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0616	32025709	1280.30166	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0616	32025709	1280.30166	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0616	32025709	1280.30166	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0616	32025709	1280.30166	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0616	32025709	1280.30166	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0616	32025709	1280.30166	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0616	32025709	1280.30166	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0617	32025709	1280.30165	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0617	32025709	1280.30165	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0617	32025709	1280.30165	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0617	32025709	1280.30165	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0617	32025709	1280.30165	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0617	32025709	1280.30165	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0617	32025709	1280.30165	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0617	32025709	1280.30165	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0617	32025709	1280.30165	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0617	32025709	1280.30165	tetracycline	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0618	32025709	1280.30164	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0618	32025709	1280.30164	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0618	32025709	1280.30164	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0618	32025709	1280.30164	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0618	32025709	1280.30164	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0618	32025709	1280.30164	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0618	32025709	1280.30164	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0618	32025709	1280.30164	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0618	32025709	1280.30164	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0618	32025709	1280.30164	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0619	32025709	1280.30177	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0620	32025709	1280.30178	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0620	32025709	1280.30178	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0620	32025709	1280.30178	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0620	32025709	1280.30178	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0620	32025709	1280.30178	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0620	32025709	1280.30178	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0620	32025709	1280.30178	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0620	32025709	1280.30178	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0620	32025709	1280.30178	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0620	32025709	1280.30178	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0621	32025709	1280.30173	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0621	32025709	1280.30173	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0621	32025709	1280.30173	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0621	32025709	1280.30173	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0621	32025709	1280.30173	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0621	32025709	1280.30173	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0621	32025709	1280.30173	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0621	32025709	1280.30173	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0621	32025709	1280.30173	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0621	32025709	1280.30173	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0622	32025709	1280.30170	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0622	32025709	1280.30170	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0622	32025709	1280.30170	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0622	32025709	1280.30170	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0622	32025709	1280.30170	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0622	32025709	1280.30170	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0622	32025709	1280.30170	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0622	32025709	1280.30170	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0622	32025709	1280.30170	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0622	32025709	1280.30170	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0623	32025709	1280.30169	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0623	32025709	1280.30169	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0623	32025709	1280.30169	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0623	32025709	1280.30169	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0623	32025709	1280.30169	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0623	32025709	1280.30169	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0623	32025709	1280.30169	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0623	32025709	1280.30169	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0623	32025709	1280.30169	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0623	32025709	1280.30169	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0624	32025709	1280.30168	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0624	32025709	1280.30168	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0624	32025709	1280.30168	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0624	32025709	1280.30168	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0624	32025709	1280.30168	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0624	32025709	1280.30168	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0625	32025709	1280.30174	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0625	32025709	1280.30174	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0625	32025709	1280.30174	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0625	32025709	1280.30174	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0625	32025709	1280.30174	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0625	32025709	1280.30174	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0625	32025709	1280.30174	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0625	32025709	1280.30174	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0625	32025709	1280.30174	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0625	32025709	1280.30174	tetracycline	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0626	32025709	1280.30171	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0626	32025709	1280.30171	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0626	32025709	1280.30171	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0626	32025709	1280.30171	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0626	32025709	1280.30171	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0626	32025709	1280.30171	gentamicin	Resistant					Disk diffusion			EUCAST	2019					
