genome_id	genome_name	taxon_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	vendor	testing_standard	testing_standard_year	source
1280.52182	Staphylococcus aureus WUSa_oxa_MS048	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1280.52187	Staphylococcus aureus WUSa_oxa_MS050	1280	cefoxitin	Susceptible	29		29	mm	Disk diffusion				CLSI	2020	
1280.52187	Staphylococcus aureus WUSa_oxa_MS050	1280	oxacillin	Susceptible	17		17	mm	Disk diffusion				CLSI	2020	
1280.52187	Staphylococcus aureus WUSa_oxa_MS050	1280	oxacillin	Susceptible	1		1	mg/L	MIC				CLSI	2020	
1280.52185	Staphylococcus aureus WUSa_oxa_MS053	1280	cefoxitin	Susceptible	23		23	mm	Disk diffusion				CLSI	2020	
1280.52185	Staphylococcus aureus WUSa_oxa_MS053	1280	oxacillin	Susceptible	14		14	mm	Disk diffusion				CLSI	2020	
1280.52185	Staphylococcus aureus WUSa_oxa_MS053	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1280.52188	Staphylococcus aureus WUSa_oxa_MS054	1280	cefoxitin	Susceptible	23		23	mm	Disk diffusion				CLSI	2020	
1280.52188	Staphylococcus aureus WUSa_oxa_MS054	1280	oxacillin	Susceptible	14		14	mm	Disk diffusion				CLSI	2020	
1280.52188	Staphylococcus aureus WUSa_oxa_MS054	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1280.52186	Staphylococcus aureus WUSa_oxa_MS055	1280	cefoxitin	Susceptible	24		24	mm	Disk diffusion				CLSI	2020	
1280.52186	Staphylococcus aureus WUSa_oxa_MS055	1280	oxacillin	Susceptible	17		17	mm	Disk diffusion				CLSI	2020	
1280.52186	Staphylococcus aureus WUSa_oxa_MS055	1280	oxacillin	Susceptible	1		1	mg/L	MIC				CLSI	2020	
1280.52189	Staphylococcus aureus WUSa_oxa_MS056	1280	cefoxitin	Susceptible	26		26	mm	Disk diffusion				CLSI	2020	
1280.52189	Staphylococcus aureus WUSa_oxa_MS056	1280	oxacillin	Susceptible	26		26	mm	Disk diffusion				CLSI	2020	
1280.52189	Staphylococcus aureus WUSa_oxa_MS056	1280	oxacillin	Susceptible	0.25		0.25	mg/L	MIC				CLSI	2020	
1280.52180	Staphylococcus aureus WUSa_oxa_MS057	1280	cefoxitin	Susceptible	24		24	mm	Disk diffusion				CLSI	2020	
1280.52180	Staphylococcus aureus WUSa_oxa_MS057	1280	oxacillin	Susceptible	19		19	mm	Disk diffusion				CLSI	2020	
1280.52180	Staphylococcus aureus WUSa_oxa_MS057	1280	oxacillin	Susceptible	1		1	mg/L	MIC				CLSI	2020	
1280.52178	Staphylococcus aureus WUSa_oxa_MS058	1280	cefoxitin	Susceptible	25		25	mm	Disk diffusion				CLSI	2020	
1280.52178	Staphylococcus aureus WUSa_oxa_MS058	1280	oxacillin	Susceptible	23		23	mm	Disk diffusion				CLSI	2020	
1280.52178	Staphylococcus aureus WUSa_oxa_MS058	1280	oxacillin	Susceptible	1		1	mg/L	MIC				CLSI	2020	
1280.52177	Staphylococcus aureus WUSa_oxa_MS059	1280	cefoxitin	Susceptible	24		24	mm	Disk diffusion				CLSI	2020	
1280.52177	Staphylococcus aureus WUSa_oxa_MS059	1280	oxacillin	Susceptible	18		18	mm	Disk diffusion				CLSI	2020	
1280.52177	Staphylococcus aureus WUSa_oxa_MS059	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1280.52179	Staphylococcus aureus WUSa_oxa_MS060	1280	cefoxitin	Susceptible	24		24	mm	Disk diffusion				CLSI	2020	
1280.52179	Staphylococcus aureus WUSa_oxa_MS060	1280	oxacillin	Susceptible	16		16	mm	Disk diffusion				CLSI	2020	
1280.52179	Staphylococcus aureus WUSa_oxa_MS060	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1280.52175	Staphylococcus aureus WUSa_oxa_MS061	1280	cefoxitin	Susceptible	25		25	mm	Disk diffusion				CLSI	2020	
1280.52175	Staphylococcus aureus WUSa_oxa_MS061	1280	oxacillin	Susceptible	20		20	mm	Disk diffusion				CLSI	2020	
1280.52175	Staphylococcus aureus WUSa_oxa_MS061	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1280.52176	Staphylococcus aureus WUSa_oxa_MS062	1280	cefoxitin	Susceptible	24		24	mm	Disk diffusion				CLSI	2020	
1280.52176	Staphylococcus aureus WUSa_oxa_MS062	1280	oxacillin	Susceptible	17		17	mm	Disk diffusion				CLSI	2020	
1280.52176	Staphylococcus aureus WUSa_oxa_MS062	1280	oxacillin	Susceptible	1		1	mg/L	MIC				CLSI	2020	
1280.52173	Staphylococcus aureus WUSa_oxa_MS304	1280	cefoxitin	Susceptible	25		25	mm	Disk diffusion				CLSI	2020	
1280.52173	Staphylococcus aureus WUSa_oxa_MS304	1280	oxacillin	Susceptible	21		21	mm	Disk diffusion				CLSI	2020	
1280.52173	Staphylococcus aureus WUSa_oxa_MS304	1280	oxacillin	Susceptible	1		1	mg/L	MIC				CLSI	2020	
1280.52159	Staphylococcus aureus WUSa_oxa_MS311	1280	cefoxitin	Susceptible	25		25	mm	Disk diffusion				CLSI	2020	
1280.52159	Staphylococcus aureus WUSa_oxa_MS311	1280	oxacillin	Susceptible	15		15	mm	Disk diffusion				CLSI	2020	
1280.52159	Staphylococcus aureus WUSa_oxa_MS311	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1280.52162	Staphylococcus aureus WUSa_oxa_MS312	1280	cefoxitin	Susceptible	24		24	mm	Disk diffusion				CLSI	2020	
1280.52162	Staphylococcus aureus WUSa_oxa_MS312	1280	oxacillin	Susceptible	17		17	mm	Disk diffusion				CLSI	2020	
1280.52162	Staphylococcus aureus WUSa_oxa_MS312	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1280.52163	Staphylococcus aureus WUSa_oxa_MS314	1280	cefoxitin	Susceptible	27		27	mm	Disk diffusion				CLSI	2020	
1280.52163	Staphylococcus aureus WUSa_oxa_MS314	1280	oxacillin	Susceptible	22		22	mm	Disk diffusion				CLSI	2020	
1280.52163	Staphylococcus aureus WUSa_oxa_MS314	1280	oxacillin	Susceptible	1		1	mg/L	MIC				CLSI	2020	
1280.52151	Staphylococcus aureus WUSa_oxa_MS325	1280	cefoxitin	Susceptible	25		25	mm	Disk diffusion				CLSI	2020	
1280.52151	Staphylococcus aureus WUSa_oxa_MS325	1280	oxacillin	Susceptible	17		17	mm	Disk diffusion				CLSI	2020	
1280.52151	Staphylococcus aureus WUSa_oxa_MS325	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1280.52148	Staphylococcus aureus WUSa_oxa_MS331	1280	cefoxitin	Susceptible	24		24	mm	Disk diffusion				CLSI	2020	
1280.52148	Staphylococcus aureus WUSa_oxa_MS331	1280	oxacillin	Susceptible	16		16	mm	Disk diffusion				CLSI	2020	
1280.52148	Staphylococcus aureus WUSa_oxa_MS331	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1280.52147	Staphylococcus aureus WUSa_oxa_MS333	1280	cefoxitin	Susceptible	30		30	mm	Disk diffusion				CLSI	2020	
1280.52147	Staphylococcus aureus WUSa_oxa_MS333	1280	oxacillin	Susceptible	18		18	mm	Disk diffusion				CLSI	2020	
1280.52147	Staphylococcus aureus WUSa_oxa_MS333	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1280.52138	Staphylococcus aureus WUSa_oxa_MS343	1280	cefoxitin	Susceptible	22		22	mm	Disk diffusion				CLSI	2020	
1280.52138	Staphylococcus aureus WUSa_oxa_MS343	1280	oxacillin	Susceptible	19		19	mm	Disk diffusion				CLSI	2020	
1280.52138	Staphylococcus aureus WUSa_oxa_MS343	1280	oxacillin	Susceptible	2		2	mg/L	MIC				CLSI	2020	
1413576.3	Staphylococcus aureus ZTA09/03576-8HST	1413576	methicillin	Resistant											
1413575.3	Staphylococcus aureus ZTA09/03576-9HST	1413575	methicillin	Resistant											
1413582.3	Staphylococcus aureus ZTA09/03734-9HSA	1413582	methicillin	Susceptible											
1413583.3	Staphylococcus aureus ZTA09/03739-9HSA	1413583	methicillin	Susceptible											
1413584.3	Staphylococcus aureus ZTA09/03745-9HSA	1413584	methicillin	Susceptible											
1413570.3	Staphylococcus aureus ZTA10/00045-9HST	1413570	methicillin	Resistant											
1413574.3	Staphylococcus aureus ZTA10/00047-8HST	1413574	methicillin	Resistant											
1413572.3	Staphylococcus aureus ZTA10/00058-8HST	1413572	methicillin	Resistant											
1413581.3	Staphylococcus aureus ZTA10/02412-8HSA	1413581	methicillin	Resistant											
1413585.3	Staphylococcus aureus ZTA11/00189-8HSA	1413585	methicillin	Susceptible											
1413578.3	Staphylococcus aureus ZTA11/03130-3ST	1413578	methicillin	Resistant											
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	amoxicillin/clavulanic acid	Susceptible	<=4/2	<=	4/2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	ampicillin/sulbactam	Susceptible	<=8/4	<=	8/4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	cefazolin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	ceftriaxone	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	chloramphenicol	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	ciprofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	clindamycin	Susceptible	==0.25	=	0.25	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	daptomycin	Susceptible	==0.5	=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	erythromycin	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	gentamicin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	imipenem	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	levofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	linezolid	Susceptible	==2	=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	meropenem	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	moxifloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	oxacillin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	rifampin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	tetracycline	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	trimethoprim/sulfamethoxazole	Susceptible	<=0.5/9.5	<=	0.5/9.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21074	Staphylococcus aureus strain 0137-2003-2005	1280	vancomycin	Susceptible	==1	=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	amoxicillin/clavulanic acid	Susceptible	<=4/2	<=	4/2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	ampicillin/sulbactam	Susceptible	<=8/4	<=	8/4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	cefazolin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	ceftriaxone	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	chloramphenicol	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	ciprofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	clindamycin	Susceptible	==0.5	=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	daptomycin	Susceptible	==0.5	=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	erythromycin	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	gentamicin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	imipenem	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	levofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	linezolid	Susceptible	==2	=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	meropenem	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	moxifloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	oxacillin	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	rifampin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	tetracycline	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	trimethoprim/sulfamethoxazole	Susceptible	<=0.5/9.5	<=	0.5/9.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21075	Staphylococcus aureus strain 0141-0204-2007	1280	vancomycin	Susceptible	==1	=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	amoxicillin/clavulanic acid	Susceptible	<=4/2	<=	4/2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	ampicillin/sulbactam	Susceptible	<=8/4	<=	8/4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	cefazolin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	ceftriaxone	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	chloramphenicol	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	ciprofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	clindamycin	Resistant	==1	=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	daptomycin	Susceptible	==1	=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	erythromycin	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	gentamicin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	imipenem	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	levofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	linezolid	Susceptible	==4	=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	meropenem	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	moxifloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	oxacillin	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	rifampin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	tetracycline	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	trimethoprim/sulfamethoxazole	Susceptible	<=0.5/9.5	<=	0.5/9.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.16436	Staphylococcus aureus strain 0257-2201-2015	1280	vancomycin	Susceptible	==2	=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	cefoxitin	Susceptible	==2	=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	ciprofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	clindamycin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	daptomycin	Susceptible	==1	=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	erythromycin	Susceptible	==0.25	=	0.25	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	fusidic acid	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	gentamicin	Resistant	<=2	<=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	linezolid	Susceptible	==2	=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	moxifloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	rifampin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	teicoplanin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	tetracycline	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	trimethoprim/sulfamethoxazole	Susceptible	<=1/19	<=	1/19	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15939	Staphylococcus aureus strain 0345-2701-2015	1280	vancomycin	Susceptible	==2	=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	amoxicillin/clavulanic acid	Susceptible	<=4/2	<=	4/2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	ampicillin/sulbactam	Susceptible	<=8/4	<=	8/4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	cefazolin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	ceftriaxone	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	chloramphenicol	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	ciprofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	clindamycin	Susceptible	==0.5	=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	daptomycin	Susceptible	==1	=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	erythromycin	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	gentamicin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	imipenem	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	levofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	linezolid	Susceptible	==4	=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	meropenem	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	moxifloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	oxacillin	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	rifampin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	tetracycline	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	trimethoprim/sulfamethoxazole	Susceptible	<=0.5/9.5	<=	0.5/9.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.21073	Staphylococcus aureus strain 0537-0302-2015	1280	vancomycin	Susceptible	==2	=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	amoxicillin/clavulanic acid	Susceptible	<=4/2	<=	4/2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	ampicillin/sulbactam	Susceptible	<=8/4	<=	8/4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	cefazolin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	ceftriaxone	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	chloramphenicol	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	ciprofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	clindamycin	Susceptible	==0.5	=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	daptomycin	Susceptible	==0.5	=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	erythromycin	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	gentamicin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	imipenem	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	levofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	linezolid	Susceptible	==2	=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	meropenem	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	moxifloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	oxacillin	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
1280.15938	Staphylococcus aureus strain 0780-1302-2015	1280	rifampin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix	BD	EUCAST		
