pmid	file_name	sheet_name	isolate_id	bioproject_accession	biosample_accession	assembly_accession	genbank_accessions	refseq_accessions	sra_accession	other_accessions	drug	mic_sign	mic	sir_call	notes
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_41								vancomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_41								mupirocin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_41								linezolid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_41								daptomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								gentamicin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								erythromycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								oxacillin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								fusidic acid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								tetracycline			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								ciprofloxacin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								rifampin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								vancomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								trimethoprim			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								mupirocin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								linezolid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								fosfomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_10								daptomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_11								gentamicin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_11								erythromycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_11								oxacillin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_11								fusidic acid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_11								tetracycline			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_11								ciprofloxacin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_11								rifampin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_11								vancomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_11								mupirocin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_11								linezolid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_11								daptomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_39								gentamicin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_39								erythromycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_39								oxacillin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_39								fusidic acid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_39								ciprofloxacin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_39								rifampin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_39								vancomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_39								mupirocin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_39								linezolid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_39								fosfomycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_39								daptomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								gentamicin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								erythromycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								oxacillin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								fusidic acid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								tetracycline			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								ciprofloxacin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								rifampin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								vancomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								trimethoprim			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								mupirocin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								linezolid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								fosfomycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_5								daptomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_9								gentamicin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_9								erythromycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_9								oxacillin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_9								fusidic acid			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_9								tetracycline			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_9								ciprofloxacin			R	
