pmid	source_file	isolate_id	match_type	matched_strain	bioproject_accession	biosample_accession	sra_accession
34589061	34589061.mic.tsv	CNS189	exact	CNS189	PRJNA384130	SAMN06829264	SRS2149793
34589061	34589061.mic.tsv	CNS190	exact	CNS190	PRJNA384130	SAMN06829265	SRS2149792
34589061	34589061.mic.tsv	CNS191	exact	CNS191	PRJNA384130	SAMN06829266	SRS2149791
34589061	34589061.mic.tsv	CNS202	exact	CNS202	PRJNA384130	SAMN10717546	SRS4238823
34589061	34589061.mic.tsv	CNS203	exact	CNS203	PRJNA384130	SAMN10717547	SRS4238821
34589061	34589061.mic.tsv	CNS204	exact	CNS204	PRJNA384130	SAMN10717548	SRS4238825
34589061	34589061.mic.tsv	CNS205	exact	CNS205	PRJNA384130	SAMN10717549	SRS4238824
34589061	34589061.mic.tsv	CNS206	exact	CNS206	PRJNA384130	SAMN10717550	SRS4238827
34589061	34589061.mic.tsv	CNS207	exact	CNS207	PRJNA384130	SAMN10717551	SRS4238826
34589061	34589061.mic.tsv	CNS208	exact	CNS208	PRJNA384130	SAMN10717552	SRS4238828
34589061	34589061.mic.tsv	CNS209	exact	CNS209	PRJNA384130	SAMN10717553	SRS4238829
34589061	34589061.mic.tsv	CNS210	exact	CNS210	PRJNA384130	SAMN10717554	SRS4238833
34589061	34589061.mic.tsv	CNS212	exact	CNS212	PRJNA384130	SAMN10717556	SRS4238834
34589061	34589061.mic.tsv	CNS213	exact	CNS213	PRJNA384130	SAMN10717557	SRS4238835
34589061	34589061.mic.tsv	CNS216	exact	CNS216	PRJNA384130	SAMN10717558	SRS4238837
34589061	34589061.mic.tsv	CNS222	exact	CNS222	PRJNA384130	SAMN10717560	SRS4238838
34589061	34589061.mic.tsv	CNS228	exact	CNS228	PRJNA384130	SAMN10717562	SRS4238831
34589061	34589061.mic.tsv	CNS235	exact	CNS235	PRJNA384130	SAMN10717563	SRS4238830
34589061	34589061.mic.tsv	CNS243	exact	CNS243	PRJNA384130	SAMN10717568	SRS4238817
34589061	34589061.mic.tsv	CNS244	exact	CNS244	PRJNA384130	SAMN10717569	SRS4238818
34589061	34589061.mic.tsv	SA0658	exact	SA0658	PRJNA384130	SAMN06829247	SRS2149810
34589061	34589061.mic.tsv	UCLA-Sa-LR-3	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-04	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-5	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-6	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-7	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-13	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-14	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-15	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-17	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-18	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-19	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-20	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-21	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-22	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-23	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-25	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-26	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-27	no_match				
34589061	34589061.mic.tsv	UCLA-Sa-LR-28	no_match				
34589061	34589061.mic.tsv	CNS223	exact	CNS223	PRJNA384130	SAMN10717561	SRS4238839
34589061	34589061.mic.tsv	CNS221	exact	CNS221	PRJNA384130	SAMN10717559	SRS4238836
34589061	34589061.mic.tsv	CNS211	exact	CNS211	PRJNA384130	SAMN10717555	SRS4238832
34589061	34589061.mic.tsv	CNS201	exact	CNS201	PRJNA384130	SAMN10717545	SRS4238820
34589061	34589061.mic.tsv	CNS245	exact	CNS245	PRJNA384130	SAMN10717570	SRS4238819
34589061	34589061.mic.tsv	CNS242	exact	CNS242	PRJNA384130	SAMN10717567	SRS4238816
34589061	34589061.mic.tsv	CNS241	exact	CNS241	PRJNA384130	SAMN10717566	SRS4238815
34589061	34589061.mic.tsv	CNS239	exact	CNS239	PRJNA384130	SAMN10717565	SRS4238814
34589061	34589061.mic.tsv	CNS238	exact	CNS238	PRJNA384130	SAMN10717564	SRS4238813
34589061	34589061.mic.tsv	CNS186	exact	CNS186	PRJNA384130	SAMN06829261	SRS2149796
34589061	34589061.mic.tsv	CNS182	exact	CNS182	PRJNA384130	SAMN06829257	SRS2149800
34589061	34589061.mic.tsv	CNS181	exact	CNS181	PRJNA384130	SAMN06829256	SRS2149801
34589061	34589061.mic.tsv	CNS173	exact	CNS173	PRJNA384130	SAMN06829251	SRS2149806
34589061	34589061.mic.tsv	CNS171	exact	CNS171	PRJNA384130	SAMN06829249	SRS2149808
34589061	34589061.mic.tsv	CNS179	exact	CNS179	PRJNA384130	SAMN06829254	SRS2149803
34589061	34589061.mic.tsv	CNS175	exact	CNS175	PRJNA384130	SAMN06829252	SRS2149805
34589061	34589061.mic.tsv	SK119	no_match				
34589061	34589061.mic.tsv	C80	no_match				
34589061	34589061.mic.tsv	VCU122	no_match				
34589061	34589061.mic.tsv	ZBW5	no_match				
34589061	34589061.mic.tsv	As3	no_match				
34589061	34589061.mic.tsv	As1	no_match				
34589061	34589061.mic.tsv	As2	no_match				
34589061	34589061.mic.tsv	1288_SEPI	no_match				
34589061	34589061.mic.tsv	238_SHAE	no_match				
34589061	34589061.mic.tsv	336_SHAE	no_match				
34589061	34589061.mic.tsv	515_SHAE	no_match				
34589061	34589061.mic.tsv	202_SEPI	no_match				
34589061	34589061.mic.tsv	437_SHAE	no_match				
34589061	34589061.mic.tsv	438_SHAE	no_match				
34589061	34589061.mic.tsv	513_SHAE	no_match				
34589061	34589061.mic.tsv	657_SHAE	no_match				
34589061	34589061.mic.tsv	692_SHAE	no_match				
34589061	34589061.mic.tsv	858_SHAE	no_match				
34589061	34589061.mic.tsv	793_SHAE	no_match				
34589061	34589061.mic.tsv	794_SEPI	no_match				
34589061	34589061.mic.tsv	RIT-PI-k	no_match				
34589061	34589061.mic.tsv	H69	no_match				
34589061	34589061.mic.tsv	LRKNS031	no_match				
34589061	34589061.mic.tsv	Hudgins	no_match				
34589061	34589061.mic.tsv	IIF4SC-B9	no_match				
34589061	34589061.mic.tsv	RE2.8	no_match				
34589061	34589061.mic.tsv	RE2.7	no_match				
34589061	34589061.mic.tsv	RE2.10	no_match				
34589061	34589061.mic.tsv	BHG17	no_match				
34589061	34589061.mic.tsv	MMP2	no_match				
34589061	34589061.mic.tsv	K1	no_match				
34589061	34589061.mic.tsv	KR	no_match				
34589061	34589061.mic.tsv	SH08_17	no_match				
34589061	34589061.mic.tsv	SH04_17	no_match				
34589061	34589061.mic.tsv	UMB0272	no_match				
34589061	34589061.mic.tsv	NCTC 11320	no_match				
34589061	34589061.mic.tsv	CCUG 42399	no_match				
34589061	34589061.mic.tsv	FDAARGOS_136	no_match				
34589061	34589061.mic.tsv	SNUC 5746	no_match				
34589061	34589061.mic.tsv	SNUC 5336	no_match				
34589061	34589061.mic.tsv	SNUC 3404	no_match				
34589061	34589061.mic.tsv	SNUC 2694	no_match				
34589061	34589061.mic.tsv	SNUC 2620	no_match				
34589061	34589061.mic.tsv	SNUC 2444	no_match				
34589061	34589061.mic.tsv	SNUC 5852	no_match				
34589061	34589061.mic.tsv	J31	no_match				
34589061	34589061.mic.tsv	J23	no_match				
34589061	34589061.mic.tsv	J27	no_match				
34589061	34589061.mic.tsv	J11	no_match				
34589061	34589061.mic.tsv	B10	no_match				
34589061	34589061.mic.tsv	J6	no_match				
34589061	34589061.mic.tsv	NCTC11320	no_match				
34589061	34589061.mic.tsv	1118_SHAE	no_match				
34589061	34589061.mic.tsv	1137_SHAE	no_match				
34589061	34589061.mic.tsv	JCSC1435	no_match				
34589061	34589061.mic.tsv	R1P1	no_match				
34589061	34589061.mic.tsv	DNF00585	no_match				
34589061	34589061.mic.tsv	C10D	no_match				
34589061	34589061.mic.tsv	C10A	no_match				
34589061	34589061.mic.tsv	Sh29/312/L2	no_match				
34589061	34589061.mic.tsv	1HT3	no_match				
34589061	34589061.mic.tsv	96671	no_match				
34589061	34589061.mic.tsv	1328_SHAE	no_match				
34589061	34589061.mic.tsv	1292_SHAE	no_match				
34589061	34589061.mic.tsv	164_SHAE	no_match				
34589061	34589061.mic.tsv	235_SHAE	no_match				
34589061	34589061.mic.tsv	285_SHAE	no_match				
34589061	34589061.mic.tsv	6035	no_match				
34589061	34589061.mic.tsv	51-50	no_match				
34589061	34589061.mic.tsv	CN1175	no_match				
34589061	34589061.mic.tsv	278-10	no_match				
34589061	34589061.mic.tsv	6_13	no_match				
34589061	34589061.mic.tsv	51-26	no_match				
34589061	34589061.mic.tsv	103709	no_match				
34589061	34589061.mic.tsv	625	no_match				
34589061	34589061.mic.tsv	131776	no_match				
34589061	34589061.mic.tsv	115601	no_match				
34589061	34589061.mic.tsv	6660	no_match				
34589061	34589061.mic.tsv	51-16	no_match				
34589061	34589061.mic.tsv	92271	no_match				
34589061	34589061.mic.tsv	AB	no_match				
34589061	34589061.mic.tsv	140376	no_match				
34589061	34589061.mic.tsv	F033	no_match				
34589061	34589061.mic.tsv	25-29	no_match				
34589061	34589061.mic.tsv	JCSC_1435	no_match				
34589061	34589061.mic.tsv	114126	no_match				
34589061	34589061.mic.tsv	T_621	no_match				
34589061	34589061.mic.tsv	51-07	no_match				
34589061	34589061.mic.tsv	51-21	no_match				
34589061	34589061.mic.tsv	121875	no_match				
34589061	34589061.mic.tsv	127639	no_match				
34589061	34589061.mic.tsv	95671	no_match				
34589061	34589061.mic.tsv	51-34	no_match				
34589061	34589061.mic.tsv	51-18	no_match				
34589061	34589061.mic.tsv	26-24	no_match				
34589061	34589061.mic.tsv	T_480	no_match				
34589061	34589061.mic.tsv	25-12	no_match				
34589061	34589061.mic.tsv	51-44	no_match				
34589061	34589061.mic.tsv	51-41	no_match				
34589061	34589061.mic.tsv	51-20	no_match				
34589061	34589061.mic.tsv	25-59	no_match				
34589061	34589061.mic.tsv	135665	no_match				
34589061	34589061.mic.tsv	127925	no_match				
34589061	34589061.mic.tsv	51-45	no_match				
34589061	34589061.mic.tsv	51-37	no_match				
34589061	34589061.mic.tsv	51-17	no_match				
34589061	34589061.mic.tsv	W59	no_match				
34589061	34589061.mic.tsv	105731	no_match				
34589061	34589061.mic.tsv	51-27	no_match				
34589061	34589061.mic.tsv	113101	no_match				
34589061	34589061.mic.tsv	643	no_match				
34589061	34589061.mic.tsv	115472	no_match				
34589061	34589061.mic.tsv	112056	no_match				
34589061	34589061.mic.tsv	25-57	no_match				
34589061	34589061.mic.tsv	51-24	no_match				
34589061	34589061.mic.tsv	137133	no_match				
34589061	34589061.mic.tsv	CN1219	no_match				
34589061	34589061.mic.tsv	51-08	no_match				
34589061	34589061.mic.tsv	8-9	no_match				
34589061	34589061.mic.tsv	109919	no_match				
34589061	34589061.mic.tsv	CN1138	no_match				
34589061	34589061.mic.tsv	51-11	no_match				
34589061	34589061.mic.tsv	124304	no_match				
34589061	34589061.mic.tsv	51-03	no_match				
34589061	34589061.mic.tsv	F06	no_match				
34589061	34589061.mic.tsv	51-33	no_match				
34589061	34589061.mic.tsv	104658	no_match				
34589061	34589061.mic.tsv	W_75	no_match				
34589061	34589061.mic.tsv	94759	no_match				
34589061	34589061.mic.tsv	124655	no_match				
34589061	34589061.mic.tsv	W114	no_match				
34589061	34589061.mic.tsv	51-09	no_match				
34589061	34589061.mic.tsv	CN1167	no_match				
34589061	34589061.mic.tsv	51-39	no_match				
34589061	34589061.mic.tsv	135073	no_match				
34589061	34589061.mic.tsv	51-55	no_match				
34589061	34589061.mic.tsv	51-72	no_match				
34589061	34589061.mic.tsv	131974	no_match				
34589061	34589061.mic.tsv	89727	no_match				
34589061	34589061.mic.tsv	51-52	no_match				
34589061	34589061.mic.tsv	102938	no_match				
34589061	34589061.mic.tsv	CN1197	no_match				
34589061	34589061.mic.tsv	115609	no_match				
34589061	34589061.mic.tsv	708075	no_match				
34589061	34589061.mic.tsv	136731	no_match				
34589061	34589061.mic.tsv	109939	no_match				
34589061	34589061.mic.tsv	26-4	no_match				
34589061	34589061.mic.tsv	2111	no_match				
34589061	34589061.mic.tsv	51-06	no_match				
34589061	34589061.mic.tsv	25-38	no_match				
34589061	34589061.mic.tsv	CN1234	no_match				
34589061	34589061.mic.tsv	133319	no_match				
34589061	34589061.mic.tsv	F01	no_match				
34589061	34589061.mic.tsv	132337	no_match				
34589061	34589061.mic.tsv	F0_34	no_match				
34589061	34589061.mic.tsv	137772	no_match				
34589061	34589061.mic.tsv	123477	no_match				
34589061	34589061.mic.tsv	51-32	no_match				
34589061	34589061.mic.tsv	21116	no_match				
34589061	34589061.mic.tsv	131062	no_match				
34589061	34589061.mic.tsv	F045	no_match				
34589061	34589061.mic.tsv	51-13	no_match				
34589061	34589061.mic.tsv	112622	no_match				
34589061	34589061.mic.tsv	113952	no_match				
34589061	34589061.mic.tsv	CN1134	no_match				
34589061	34589061.mic.tsv	51-42	no_match				
34589061	34589061.mic.tsv	51-47	no_match				
34589061	34589061.mic.tsv	123268	no_match				
34589061	34589061.mic.tsv	25-60	no_match				
34589061	34589061.mic.tsv	51-22	no_match				
34589061	34589061.mic.tsv	51-51	no_match				
34589061	34589061.mic.tsv	114564	no_match				
34589061	34589061.mic.tsv	CN1011	no_match				
34589061	34589061.mic.tsv	7532	no_match				
34589061	34589061.mic.tsv	134634	no_match				
34589061	34589061.mic.tsv	51-15	no_match				
34589061	34589061.mic.tsv	6682	no_match				
34589061	34589061.mic.tsv	M-176	no_match				
34589061	34589061.mic.tsv	144377	no_match				
34589061	34589061.mic.tsv	51-30	no_match				
34589061	34589061.mic.tsv	51-04	no_match				
34589061	34589061.mic.tsv	104626	no_match				
34589061	34589061.mic.tsv	6249	no_match				
34589061	34589061.mic.tsv	s5	no_match				
34589061	34589061.mic.tsv	51-31	no_match				
34589061	34589061.mic.tsv	25-44	no_match				
34589061	34589061.mic.tsv	51-35	no_match				
34589061	34589061.mic.tsv	51-46	no_match				
34589061	34589061.mic.tsv	97208	no_match				
34589061	34589061.mic.tsv	25-63	no_match				
34589061	34589061.mic.tsv	51-29	no_match				
34589061	34589061.mic.tsv	8074328	no_match				
34589061	34589061.mic.tsv	2263-3461	no_match				
34589061	34589061.mic.tsv	51-10	no_match				
34589061	34589061.mic.tsv	CN1115	no_match				
34589061	34589061.mic.tsv	135814	no_match				
34589061	34589061.mic.tsv	51-43	no_match				
34589061	34589061.mic.tsv	W_139	no_match				
34589061	34589061.mic.tsv	7589	no_match				
34589061	34589061.mic.tsv	MTCC 3383	no_match				
34589061	34589061.mic.tsv	FDAARGOS_148	no_match				
34589061	34589061.mic.tsv	FDAARGOS_130	no_match				
34589061	34589061.mic.tsv	SHN36	no_match				
34589061	34589061.mic.tsv	SHN65	no_match				
34589061	34589061.mic.tsv	SH1752	no_match				
34589061	34589061.mic.tsv	SH1574	no_match				
34589061	34589061.mic.tsv	SH747	no_match				
34589061	34589061.mic.tsv	S167	no_match				
34589061	34589061.mic.tsv	421	no_match				
34589061	34589061.mic.tsv	864-1	no_match				
34589061	34589061.mic.tsv	527	no_match				
34589061	34589061.mic.tsv	39	no_match				
34589061	34589061.mic.tsv	IIF2SW-P5	no_match				
34589061	34589061.mic.tsv	VB31546	no_match				
34589061	34589061.mic.tsv	BC05211	no_match				
34589061	34589061.mic.tsv	NW19	no_match				
34589061	34589061.mic.tsv	SW007	no_match				
34589061	34589061.mic.tsv	IPK_TSA25	no_match				
34589061	34589061.mic.tsv	SH06	no_match				
34589061	34589061.mic.tsv	OG2	no_match				
34589061	34589061.mic.tsv	SH05_17	no_match				
34589061	34589061.mic.tsv	Z52	no_match				
34589061	34589061.mic.tsv	NCTC 11042	no_match				
34589061	34589061.mic.tsv	83131A	no_match				
34589061	34589061.mic.tsv	B	no_match				
34589061	34589061.mic.tsv	A109N1B1	no_match				
34589061	34589061.mic.tsv	G811N2B1	no_match				
34589061	34589061.mic.tsv	SGAir0252	no_match				
34589061	34589061.mic.tsv	SNUC 4966	no_match				
34589061	34589061.mic.tsv	SNUC 5782	no_match				
34589061	34589061.mic.tsv	SNUC 4488	no_match				
34589061	34589061.mic.tsv	SNUC 2814	no_match				
34589061	34589061.mic.tsv	SNUC 1361	no_match				
34589061	34589061.mic.tsv	SNUC 1317	no_match				
34589061	34589061.mic.tsv	SNUC 1584	no_match				
34589061	34589061.mic.tsv	SNUC 136	no_match				
34589061	34589061.mic.tsv	SNUC 1450	no_match				
34589061	34589061.mic.tsv	SNUC 128	no_match				
34589061	34589061.mic.tsv	SNUC 127	no_match				
34589061	34589061.mic.tsv	SNUC 1114	no_match				
34589061	34589061.mic.tsv	SNUC 4637	no_match				
34589061	34589061.mic.tsv	SNUC 3825	no_match				
34589061	34589061.mic.tsv	SNUC 2139	no_match				
34589061	34589061.mic.tsv	SNUC 3453	no_match				
34589061	34589061.mic.tsv	SNUC 1408	no_match				
34589061	34589061.mic.tsv	SNUC 220	no_match				
34589061	34589061.mic.tsv	SNUC 823	no_match				
34589061	34589061.mic.tsv	SNUC 203	no_match				
34589061	34589061.mic.tsv	SNUC 123	no_match				
34589061	34589061.mic.tsv	SNUC 109	no_match				
34589061	34589061.mic.tsv	K8	no_match				
34589061	34589061.mic.tsv	NCTC11042	no_match				
34589061	34589061.mic.tsv	CNS200	exact	CNS200	PRJNA384130	SAMN10717544	SRS4238822
34589061	34589061.mic.tsv	UCLA-Sh-LR-9	no_match				
34589061	34589061.mic.tsv	UCLA-Sh-LR-10	no_match				
34589061	34589061.mic.tsv	UCLA-Sh-LR-16	no_match				
34589061	34589061.mic.tsv	UCLA-Sh-LR-8	no_match				
34589061	34589061.mic.tsv	UCLA-Sh-LR-11	no_match				
34589061	34589061.mic.tsv	UCLA-Sh-LR-12	no_match				
34589061	34589061.mic.tsv	UCLA-Sh-LR-24	no_match				
34589061	34589061.ast_tables.tsv	S. epidermidis	no_match				
34589061	34589061.ast_tables.tsv	S. hominis	no_match				
34589061	34589061.ast_tables.tsv	S. haemolyticus	no_match				
