file_name	sheet_name	isolate_id	bioproject_accession	biosample_accession	assembly_accession	genbank_accessions	refseq_accessions	sra_accession	other_accessions	drug	mic_sign	mic	sir_call	notes
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Cefoxitin	<=	0.25	S	
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Erythromycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Fusidic acid	=	4	R	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Mupirocin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1151-66						ERS2213321		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Cefoxitin	<=	0.25	S	
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Erythromycin	>=	8	R	
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Clindamycin	=	0.25	R	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Fusidic acid	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Mupirocin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1332-23						ERS2213322		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Cefoxitin	<=	0.25	S	
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Erythromycin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Fusidic acid	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Mupirocin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1434-01						ERS2213323		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Cefoxitin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Erythromycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Fusidic acid	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Mupirocin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Trimethoprim	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1435-93						ERS2213324		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Cefoxitin	<=	0.25	S	
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Erythromycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Fusidic acid	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Mupirocin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1444-05						ERS2213325		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Cefoxitin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Erythromycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Fusidic acid	>=	32	R	
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Mupirocin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1445-10						ERS2213326		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Cefoxitin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Erythromycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Fusidic acid	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Mupirocin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1446-13						ERS2213327		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Cefoxitin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Erythromycin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Fusidic acid	=	16	R	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Mupirocin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1447-14						ERS2213328		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Cefoxitin	<=	0.25	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Erythromycin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Fusidic acid	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Mupirocin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-18						ERS2213329		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Cefoxitin	<=	0.25	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Erythromycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Fusidic acid	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Mupirocin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1462-40						ERS2213330		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Cefoxitin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Erythromycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Tetracycline	>=	16	R	
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Fusidic acid	=	16	R	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Mupirocin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1464-27						ERS2213331		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Cefoxitin	<=	0.25	S	
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Erythromycin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Fusidic acid	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Mupirocin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1469-29						ERS2213332		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Cefoxitin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Erythromycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Fusidic acid	=	16	R	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Mupirocin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Trimethoprim	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1470-31						ERS2213333		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Cefoxitin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Erythromycin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Fusidic acid	=	16	R	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Mupirocin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Linezolid	=	2	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Trimethoprim	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-33						ERS2213334		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Cefoxitin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Erythromycin	>=	8	R	
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Clindamycin	=	0.25	R	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Tetracycline	<=	1	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Fusidic acid	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Ciprofloxacin	<=	2	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Mupirocin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Linezolid	=	4	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Trimethoprim	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Rifampicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Daptomycin	=	1	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Vancomycin	=	8	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1473-42						ERS2213335		Quinupristin/dalfopristin	<=	0.03	S	
BJD-179-951-s001.xlsx	Sheet 1	1474-43						ERS2213336		Penicillin	>=	0.5	R	
BJD-179-951-s001.xlsx	Sheet 1	1474-43						ERS2213336		Cefoxitin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1474-43						ERS2213336		Gentamicin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1474-43						ERS2213336		Kanamycin	<=	0.5	S	
BJD-179-951-s001.xlsx	Sheet 1	1474-43						ERS2213336		Erythromycin	=	0.5	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1474-43						ERS2213336		Clindamycin	=	0.25	S	mic_sign '=' inferred
BJD-179-951-s001.xlsx	Sheet 1	1474-43						ERS2213336		Tetracycline	>=	16	R	
