pmid	file_name	sheet_name	isolate_id	bioproject_accession	biosample_accession	assembly_accession	genbank_accessions	refseq_accessions	sra_accession	other_accessions	drug	mic_sign	mic	sir_call	notes
34589061	Table_2.XLSX	PATRIC	S_epi_2F6	PRJEB22222	SAMEA104289220						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2G10	PRJEB22222	SAMEA104289221						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2G1B	PRJEB22222	SAMEA104289222						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2G1	PRJEB22222	SAMEA104289223						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2G2	PRJEB22222	SAMEA104289224						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2G3	PRJEB22222	SAMEA104289225						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2G4	PRJEB22222	SAMEA104289226						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2G5	PRJEB22222	SAMEA104289227						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2G9	PRJEB22222	SAMEA104289228						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2H10	PRJEB22222	SAMEA104289229						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2H2	PRJEB22222	SAMEA104289230						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2H5	PRJEB22222	SAMEA104289231						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2H6	PRJEB22222	SAMEA104289232						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2H7	PRJEB22222	SAMEA104289233						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2H8	PRJEB22222	SAMEA104289234						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2H9	PRJEB22222	SAMEA104289235						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2I10	PRJEB22222	SAMEA104289236						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2I4	PRJEB22222	SAMEA104289237						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2I6	PRJEB22222	SAMEA104289238						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2I8	PRJEB22222	SAMEA104289240						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2I9	PRJEB22222	SAMEA104289241						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2J1	PRJEB22222	SAMEA104289242						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2J2	PRJEB22222	SAMEA104289243						linezolid			R	
34589061	Table_2.XLSX	PATRIC	S_epi_2J3	PRJEB22222	SAMEA104289244						linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS144	PRJNA384130	SAMN06829248				SRX2765618		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS172	PRJNA384130	SAMN06829250				SRX2765616		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS178	PRJNA384130	SAMN06829253				SRX2765613		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS180	PRJNA384130	SAMN06829255				SRX2765611		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS183	PRJNA384130	SAMN06829258				SRX2765608		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS184	PRJNA384130	SAMN06829259				SRX2765607		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS185	PRJNA384130	SAMN06829260				SRX2765606		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS187	PRJNA384130	SAMN06829262				SRX2765604		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS188	PRJNA384130	SAMN06829263				SRX2765603		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS189	PRJNA384130	SAMN06829264				SRX2765602		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS190	PRJNA384130	SAMN06829265				SRX2765601		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS191	PRJNA384130	SAMN06829266				SRX2765600		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS202	PRJNA384130	SAMN10717546				SRX5234990		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS203	PRJNA384130	SAMN10717547				SRX5234989		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS204	PRJNA384130	SAMN10717548				SRX5234992		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS205	PRJNA384130	SAMN10717549				SRX5234991		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS206	PRJNA384130	SAMN10717550				SRX5234994		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS207	PRJNA384130	SAMN10717551				SRX5234993		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS208	PRJNA384130	SAMN10717552				SRX5234996		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS209	PRJNA384130	SAMN10717553				SRX5234995		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS210	PRJNA384130	SAMN10717554				SRX5235000		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS212	PRJNA384130	SAMN10717556				SRX5235002		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS213	PRJNA384130	SAMN10717557				SRX5235001		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS216	PRJNA384130	SAMN10717558				SRX5235004		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS222	PRJNA384130	SAMN10717560				SRX5235006		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS228	PRJNA384130	SAMN10717562				SRX5234998		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS235	PRJNA384130	SAMN10717563				SRX5234997		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS243	PRJNA384130	SAMN10717568				SRX5234984		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS244	PRJNA384130	SAMN10717569				SRX5234985		linezolid			R	
34589061	Table_2.XLSX	PATRIC	SA0658	PRJNA384130	SAMN06829247				SRX2765619		linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-3	PRJNA239883	SAMN02671410						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-04	PRJNA239883	SAMN02671411						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-5	PRJNA239883	SAMN02671412						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-6	PRJNA239883	SAMN02671413						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-7	PRJNA239883	SAMN02671414						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-13	PRJNA239883	SAMN02671415						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-14	PRJNA239883	SAMN02671416						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-15	PRJNA239883	SAMN02671417						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-17	PRJNA239883	SAMN02671418						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-18	PRJNA239883	SAMN02671419						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-19	PRJNA239883	SAMN02671420						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-20	PRJNA239883	SAMN02671421						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-21	PRJNA239883	SAMN02671422						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-22	PRJNA239883	SAMN02671423						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-23	PRJNA239883	SAMN02671424						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-25	PRJNA239883	SAMN02671425						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-26	PRJNA239883	SAMN02671426						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-27	PRJNA239883	SAMN02671427						linezolid			R	
34589061	Table_2.XLSX	PATRIC	UCLA-Sa-LR-28	PRJNA239883	SAMN02671428						linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS223	PRJNA384130	SAMN10717561				SRX5235005		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS221	PRJNA384130	SAMN10717559				SRX5235003		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS211	PRJNA384130	SAMN10717555				SRX5234999		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS201	PRJNA384130	SAMN10717545				SRX5234987		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS245	PRJNA384130	SAMN10717570				SRX5234986		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS242	PRJNA384130	SAMN10717567				SRX5234983		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS241	PRJNA384130	SAMN10717566				SRX5234982		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS239	PRJNA384130	SAMN10717565				SRX5234981		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS238	PRJNA384130	SAMN10717564				SRX5234980		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS186	PRJNA384130	SAMN06829261				SRX2765605		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS182	PRJNA384130	SAMN06829257				SRX2765609		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS181	PRJNA384130	SAMN06829256				SRX2765610		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS173	PRJNA384130	SAMN06829251				SRX2765615		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS171	PRJNA384130	SAMN06829249				SRX2765617		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS179	PRJNA384130	SAMN06829254				SRX2765612		linezolid			R	
34589061	Table_2.XLSX	PATRIC	CNS175	PRJNA384130	SAMN06829252				SRX2765614		linezolid			R	
34589061	Table_2.XLSX	PATRIC	SK119	PRJNA34087	SAMN00001902	GCA_000174735.1	ACLP00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	C80	PRJNA38759	SAMN02463757	GCA_000183685.1	ACRM00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	VCU122	PRJNA53761	SAMN00116834	GCA_000247085.2	AHLD00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	ZBW5	PRJNA163345	SAMN02471141	GCA_000269685.1	AKGC00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	As3	PRJNA272632	SAMN03490874	GCA_001051895.1	LFKS01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	As1	PRJNA272632	SAMN03433700	GCA_001051905.1	LFKQ01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	As2	PRJNA272632	SAMN03659004	GCA_001051915.1	LFKR01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	1288_SEPI	PRJNA267549	SAMN03197259	GCA_001069485.1	JVVJ00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	238_SHAE	PRJNA267549	SAMN03197427	GCA_001070775.1	JVOX01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	336_SHAE	PRJNA267549	SAMN03197526	GCA_001070895.1	JVLC01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	515_SHAE	PRJNA267549	SAMN03197709	GCA_001071235.1	JVEB01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	202_SEPI	PRJNA267549	SAMN03197395	GCA_001071725.1	JVQD00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	437_SHAE	PRJNA267549	SAMN03197630	GCA_001072955.1	JVHC00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	438_SHAE	PRJNA267549	SAMN03197631	GCA_001072965.1	JVHB00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	513_SHAE	PRJNA267549	SAMN03197707	GCA_001073185.1	JVED01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	657_SHAE	PRJNA267549	SAMN03197859	GCA_001073815.1	JUYH01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	692_SHAE	PRJNA267549	SAMN03197896	GCA_001073975.1	JUWW01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	858_SHAE	PRJNA267549	SAMN03198066	GCA_001074645.1	JUQI01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	793_SHAE	PRJNA267549	SAMN03198006	GCA_001077055.1	JUSR00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	794_SEPI	PRJNA267549	SAMN03198007	GCA_001077185.1	JUSP00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	RIT-PI-k	PRJNA290680	SAMN03895993	GCA_001297105.1	LHPB01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	H69	PRJNA316465	SAMN04589099	GCA_001650655.1	LVVO00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	LRKNS031	PRJNA314440	SAMN04941285	GCA_001658765.1	LXRS00000000				linezolid			R	
34589061	Table_2.XLSX	PATRIC	Hudgins	PRJNA327386	SAMN05332129	GCA_001691635.1	MAYR00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	IIF4SC-B9	PRJNA319366	SAMN04902360	GCA_001743355.1	MIZV00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	RE2.8	PRJNA316783	SAMN04590065	GCA_001876405.1	LWJP00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	RE2.7	PRJNA316783	SAMN04590064	GCA_001876445.1	LWJO00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	RE2.10	PRJNA316783	SAMN04590067	GCA_001876465.1	LWJR00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	BHG17	PRJNA352113	SAMN05967207	GCA_001886335.1	MPNR00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	MMP2	PRJNA304219	SAMN04296816	GCA_002026385.1	LNTW00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	K1	PRJNA376656	SAMN06445345	GCA_002156675.1	MWPJ00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	KR	PRJNA375758	SAMN06718498	GCA_002276845.1	NCXB00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	SH08_17	PRJNA419709	SAMN08095615	GCA_002799365.1	PHKL01000000				linezolid			R	
34589061	Table_2.XLSX	PATRIC	SH04_17	PRJNA419707	SAMN08095613	GCA_002799525.1	PHKJ01000000				linezolid			R	
34589061	Table_2.XLSX	PATRIC	K1	PRJNA376656	SAMN06678637	GCA_002850375.1	CP020618				linezolid			S	
34589061	Table_2.XLSX	PATRIC	UMB0272	PRJNA316969	SAMN08193716	GCA_002860985.1	PKIP01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	NCTC 11320	PRJNA339206	SAMN06177160	GCA_002901845.1	PPQE01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	CCUG 42399	PRJNA339206	SAMN05978006	GCA_002902465.1	PPQX01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	FDAARGOS_136	PRJNA231221	SAMN03996281	GCA_002954105.1	CP014102,CP014103,CP014104,CP014105,CP014106,CP014107,CP014108				linezolid			S	
34589061	Table_2.XLSX	PATRIC	SNUC 5746	PRJNA342349	SAMN06173082	GCA_003042305.1	PZHW01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	SNUC 5336	PRJNA342349	SAMN06173081	GCA_003042335.1	PZHX01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	SNUC 3404	PRJNA342349	SAMN06173078	GCA_003042345.1	PZHY01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	SNUC 2694	PRJNA342349	SAMN06173077	GCA_003042375.1	PZHZ01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	SNUC 2620	PRJNA342349	SAMN06173076	GCA_003042385.1	PZIA01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	SNUC 2444	PRJNA342349	SAMN06173075	GCA_003042465.1	PZIB01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	SNUC 5852	PRJNA342349	SAMN06173084	GCA_003043055.1	PZHV01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	J31	PRJEB10524	SAMEA3515759	GCA_900006665.1	FBVN00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	J31	PRJEB10568	SAMEA3515759	GCA_900006675.1	FBVO00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	J23	PRJEB10524	SAMEA3515757	GCA_900006735.1	FBVI00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	J27	PRJEB10524	SAMEA3515758	GCA_900006745.1	FBVM00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	J11	PRJEB10524	SAMEA3515756	GCA_900006845.1	FBVJ00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	B10	PRJEB10524	SAMEA3515753	GCA_900006855.1	FBVK00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	J6	PRJEB10524	SAMEA3515755	GCA_900006865.1	FBVH00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	I4	PRJEB10524	SAMEA3515760	GCA_900006945.1	FBVL00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	ZBW5	PRJEB17909	SAMN04487789	GCA_900119525.1	FPJS00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	J11	PRJEB22856	SAMEA104410607	GCA_900240155.1	LT963438				linezolid			S	
34589061	Table_2.XLSX	PATRIC	J6	PRJEB22856	SAMEA104410608	GCA_900240185.1	LT963442				linezolid			S	
34589061	Table_2.XLSX	PATRIC	NCTC11320	PRJEB6403	SAMEA3539708	GCA_900458635.1	UHDM01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	1118_SHAE	PRJNA267549	SAMN03197072	GCF_001068715.1	JWCO01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	1137_SHAE	PRJNA267549	SAMN03197091	GCF_001068725.1	JWBV01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	JCSC1435	PRJNA12508	SAMD00061066	GCA_000009865.1	AP006716,AP006717,AP006718,AP006719				linezolid			S	
34589061	Table_2.XLSX	PATRIC	R1P1	PRJNA81443	SAMN02471548	GCA_000261465.1	AJVA00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	DNF00585	PRJNA219669	SAMN02850970	GCA_000759125.1	JRNK00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	C10D	PRJNA246629	SAMN02996615	GCA_000763705.1	JQHB00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	C10A	PRJNA246625	SAMN02943872	GCA_000764065.1	JPRW00000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	Sh29/312/L2	PRJNA279309	SAMN03436301	GCA_000972725.1	CP011116				linezolid			S	
34589061	Table_2.XLSX	PATRIC	1HT3	PRJNA275683	SAMN03352181	GCA_000981145.1	LAKG01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	96671	PRJEB2705	SAMEA1035037	GCA_001047775.1	CVRV01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	1328_SHAE	PRJNA267549	SAMN03197308	GCA_001069705.1	JVTM01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	1292_SHAE	PRJNA267549	SAMN03197264	GCA_001070475.1	JVVE01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	164_SHAE	PRJNA267549	SAMN03197356	GCA_001071555.1	JVRQ01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	235_SHAE	PRJNA267549	SAMN03197424	GCA_001071875.1	JVPA01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	285_SHAE	PRJNA267549	SAMN03197479	GCA_001072095.1	JVMX01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	6035	PRJEB2705	SAMEA1035062	GCA_001223605.1	CUFD01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-50	PRJEB2705	SAMEA1035120	GCA_001223805.1	CUED01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	CN1175	PRJEB2705	SAMEA1035051	GCA_001223905.1	CUEY01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	278-10	PRJEB2705	SAMEA1035081	GCA_001223985.1	CUES01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	6_13	PRJEB2705	SAMEA1035032	GCA_001224145.1	CUEL01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-26	PRJEB2705	SAMEA1035072	GCA_001224245.1	CUDJ01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	103709	PRJEB2705	SAMEA1035151	GCA_001224425.1	CUGU01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	625	PRJEB2705	SAMEA1035157	GCA_001224545.1	CUHC01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	131776	PRJEB2705	SAMEA1035141	GCA_001224745.1	CUGC01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	115601	PRJEB2705	SAMEA1035134	GCA_001225225.1	CUHH01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	6660	PRJEB2705	SAMEA1035135	GCA_001225245.1	CUGT01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-16	PRJEB2705	SAMEA1035033	GCA_001225445.1	CUDC01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	92271	PRJEB2705	SAMEA1035058	GCA_001225485.1	CUFY01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	AB	PRJEB2705	SAMEA1035096	GCA_001225665.1	CUEN01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	140376	PRJEB2705	SAMEA1035028	GCA_001225905.1	CUHF01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	F033	PRJEB2705	SAMEA1035146	GCA_001225985.1	CUFH01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	25-29	PRJEB2705	SAMEA1035026	GCA_001226105.1	CUCJ01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	JCSC_1435	PRJEB2705	SAMEA1035054	GCA_001226285.1	CUER01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	114126	PRJEB2705	SAMEA1035061	GCA_001226325.1	CUGQ01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	T_621	PRJEB2705	SAMEA1035024	GCA_001226405.1	CUFL01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-07	PRJEB2705	SAMEA1035112	GCA_001226705.1	CUCV01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-21	PRJEB2705	SAMEA1035103	GCA_001226765.1	CUDG01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	121875	PRJEB2705	SAMEA1035110	GCA_001226805.1	CUGL01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	127639	PRJEB2705	SAMEA1035127	GCA_001227045.1	CUHE01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	95671	PRJEB2705	SAMEA1035056	GCA_001227205.1	CUFA01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-34	PRJEB2705	SAMEA1035100	GCA_001227225.1	CUDS01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-18	PRJEB2705	SAMEA1035067	GCA_001227245.1	CUDE01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	26-24	PRJEB2705	SAMEA1035029	GCA_001227365.1	CUCS01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	T_480	PRJEB2705	SAMEA1035071	GCA_001227385.1	CUFN01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	25-12	PRJEB2705	SAMEA1035046	GCA_001227585.1	CUCI01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-44	PRJEB2705	SAMEA1035143	GCA_001227625.1	CUDX01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-41	PRJEB2705	SAMEA1035075	GCA_001227705.1	CUDW01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-20	PRJEB2705	SAMEA1035107	GCA_001227745.1	CUDF01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	25-59	PRJEB2705	SAMEA1035069	GCA_001228105.1	CUCP01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	135665	PRJEB2705	SAMEA1035060	GCA_001228185.1	CUFW01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	127925	PRJEB2705	SAMEA1035086	GCA_001228285.1	CUGD01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-45	PRJEB2705	SAMEA1035123	GCA_001228325.1	CUEB01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-37	PRJEB2705	SAMEA1035070	GCA_001228405.1	CUDV01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-17	PRJEB2705	SAMEA1035073	GCA_001228465.1	CUDD01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	W59	PRJEB2705	SAMEA1035059	GCA_001228845.1	CUFO01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	105731	PRJEB2705	SAMEA1035090	GCA_001229105.1	CUHI01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-27	PRJEB2705	SAMEA1035027	GCA_001229125.1	CUDL01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	113101	PRJEB2705	SAMEA1035053	GCA_001229185.1	CUGG01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	643	PRJEB2705	SAMEA1035119	GCA_001229605.1	CUHP01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	115472	PRJEB2705	SAMEA1035038	GCA_001229765.1	CUFZ01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	112056	PRJEB2705	SAMEA1035063	GCA_001229785.1	CUHA01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	25-57	PRJEB2705	SAMEA1035108	GCA_001229885.1	CUCM01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-24	PRJEB2705	SAMEA1035065	GCA_001230025.1	CUDM01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	137133	PRJEB2705	SAMEA1035105	GCA_001230145.1	CUHG01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	CN1219	PRJEB2705	SAMEA1035077	GCA_001230305.1	CUFC01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-08	PRJEB2705	SAMEA1035092	GCA_001230445.1	CUCW01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	8-9	PRJEB2705	SAMEA1035041	GCA_001230625.1	CUEK01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	109919	PRJEB2705	SAMEA1035121	GCA_001230645.1	CUFT01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	CN1138	PRJEB2705	SAMEA1035155	GCA_001230845.1	CUEV01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-11	PRJEB2705	SAMEA1035052	GCA_001230985.1	CUDB01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	124304	PRJEB2705	SAMEA1035106	GCA_001231025.1	CUGR01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	51-03	PRJEB2705	SAMEA1035129	GCA_001231125.1	CUCR01000000				linezolid			S	
34589061	Table_2.XLSX	PATRIC	F06	PRJEB2705	SAMEA1035133	GCA_001231145.1	CUFI01000000				linezolid			S	
