pubmed_id	source_sheet	isolate_name	accession	accession_type	organism	drug_raw	mic_operator	mic_value	sir_call	source_file
29729180	Sheet 1	1511-54	ERS2213340 (SAMEA104602058)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1511-54	ERS2213340 (SAMEA104602058)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1511-54	ERS2213340 (SAMEA104602058)	Accession		MIC.7	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1511-54	ERS2213340 (SAMEA104602058)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1511-54	ERS2213340 (SAMEA104602058)	Accession		MIC.9	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1511-54	ERS2213340 (SAMEA104602058)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1511-54	ERS2213340 (SAMEA104602058)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1511-54	ERS2213340 (SAMEA104602058)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1511-54	ERS2213340 (SAMEA104602058)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1511-54	ERS2213340 (SAMEA104602058)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1511-54	ERS2213340 (SAMEA104602058)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC	>=	0.5	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.1	<=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.4	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.7	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.9	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1512-56	ERS2213341 (SAMEA104602059)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC	>=	0.5	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.1	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.4	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.7	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.9	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1517-60	ERS2213342 (SAMEA104602060)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC	>=	0.5	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.1	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.4	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.7	>=	32	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.9	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1519-62	ERS2213343 (SAMEA104602061)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC	=	0.12	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.1	<=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.4	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.7	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.9	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1521-58	ERS2213344 (SAMEA104602062)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC	>=	0.5	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.1	>=	4	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.4	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.7	=	16	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.9	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1523-64	ERS2213345 (SAMEA104602063)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC	>=	0.5	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.1	<=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.4	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.7	=	16	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.9	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.11	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1533-70	ERS2213346 (SAMEA104602064)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC	=	0.12	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.1	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.4	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.7	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.9	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1536-68	ERS2213347 (SAMEA104602065)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC	>=	0.5	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.1	<=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.4	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.7	=	4	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.9	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1540-72	ERS2213348 (SAMEA104602066)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.1	<=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.4	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.7	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.9	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1547-74	ERS2213349 (SAMEA104602067)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC	>=	0.5	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.1	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.4	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.7	>=	32	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.9	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1560-82	ERS2213350 (SAMEA104602068)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC	>=	0.5	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.1	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.4	>=	8	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.5	=	0.25	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.7	=	16	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.9	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1564-78	ERS2213351 (SAMEA104602069)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC	>=	0.5	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.1	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.3	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.4	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.5	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.6	<=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.7	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.8	<=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.9	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.10	=	2	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.11	=	0.25	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.12	<=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.13	=	1	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.14	=	8	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1565-80	ERS2213352 (SAMEA104602070)	Accession		MIC.15	<=	0.03	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1568-86	ERS2213353 (SAMEA104602071)	Accession		MIC	>=	0.5	R	BJD-179-951-s001.xlsx
29729180	Sheet 1	1568-86	ERS2213353 (SAMEA104602071)	Accession		MIC.1	=	0.5	S	BJD-179-951-s001.xlsx
29729180	Sheet 1	1568-86	ERS2213353 (SAMEA104602071)	Accession		MIC.2	<=	0.5	S	BJD-179-951-s001.xlsx
