file_name	sheet_name	isolate_id	accession	drug	mic_sign	mic	sir_call	notes
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1614	JYQE00000000	SXT	>	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1614	JYQE00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1614	JYQE00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1614	JYQE00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1614	JYQE00000000	NAL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1614	JYQE00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1614	JYQE00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1614	JYQE00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	CHL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	SXT	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1771	JYQF00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	AMP	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	CIP	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	SXT	>	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	NAL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1808	JYQG00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	AMC	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	CRO	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	FIS	<=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	FOX	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1899	JYQH00000000	TIO	>	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	AZM	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	CHL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	CIP	=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	SXT	>	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	FOX	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	GEN	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	NAL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	TET	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1914	JYQI00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	AMC	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	CRO	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	CHL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	SXT	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	FOX	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	GEN	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1931	JYQJ00000000	TIO	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	FIS	=	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1937	JYQK00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	CHL	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	SXT	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	FOX	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	STR	=	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1981	JYQL00000000	TIO	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	AMC	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	CRO	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	CIP	=	0.03		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	FIS	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	FOX	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	TET	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-1998	JYQM00000000	TIO	>	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	CIP	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	SXT	>	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	NAL	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	STR	=	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2130	JYQN00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	FOX	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	GEN	>	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	STR	=	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2168	JYQO00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	FIS	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2174	JYQP00000000	TIO	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	CIP	=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	SXT	>	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	FOX	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	GEN	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	NAL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2179	JYQQ00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	FIS	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	FOX	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2185	JYQR00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	AMC	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	FIS	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2217	JYQS00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	AMC	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	AZM	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	CIP	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	FOX	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	NAL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	2012AM-2262	JYQT00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	AMC	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	AZM	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	CHL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	CIP	=	0.03		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	SXT	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	FOX	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	GEN	>	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	NAL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46144	JYQU00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	AMC	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	AZM	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	SXT	>	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	FOX	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	GEN	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	TET	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46768	JYQV00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	SXT	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	FOX	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM46797	JYQW00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	AMC	=	16		
