file_name	sheet_name	isolate_id	accession	drug	mic_sign	mic	sir_call	notes
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07053-03		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07053-03		CHL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07053-03		CIP	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07053-03		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07053-03		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07053-03		STR	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07053-03		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07053-03		SXT	=	4.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07053-03		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07053-03		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07053-03		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07102-03		AMP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07102-03		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07102-03		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07102-03		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07102-03		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07102-03		STR	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07102-03		SMX	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07102-03		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07102-03		SUL	=	256.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07102-03		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07102-03		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07623-03		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07623-03		CHL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07623-03		CIP	=	1.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07623-03		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07623-03		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07623-03		STR	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07623-03		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07623-03		SXT	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07623-03		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07623-03		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07623-03		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07625-03		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07625-03		CHL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07625-03		CIP	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07625-03		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07625-03		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07625-03		STR	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07625-03		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07625-03		SXT	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07625-03		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07625-03		TET	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07625-03		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07896-03		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07896-03		CHL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07896-03		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07896-03		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07896-03		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07896-03		STR	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07896-03		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07896-03		SXT	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07896-03		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07896-03		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S07896-03		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01710-04		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01710-04		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01710-04		CIP	<=	0.015		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01710-04		GEN	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01710-04		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01710-04		STR	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01710-04		SMX	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01710-04		SXT	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01710-04		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01710-04		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01710-04		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02357-04		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02357-04		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02357-04		CIP	<=	0.015		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02357-04		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02357-04		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02357-04		STR	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02357-04		SMX	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02357-04		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02357-04		SUL	=	128.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02357-04		TET	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02357-04		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04488-04		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04488-04		CHL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04488-04		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04488-04		GEN	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04488-04		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04488-04		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04488-04		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04488-04		SXT	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04488-04		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04488-04		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04488-04		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04635-04		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04635-04		CHL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04635-04		CIP	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04635-04		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04635-04		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04635-04		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04635-04		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04635-04		SXT	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04635-04		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04635-04		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04635-04		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00911-05		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00911-05		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00911-05		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00911-05		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00911-05		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00911-05		STR	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00911-05		SMX	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00911-05		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00911-05		SUL	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00911-05		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00911-05		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L02428-05		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L02428-05		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L02428-05		CIP	<=	0.015		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L02428-05		GEN	=	4.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L02428-05		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L02428-05		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L02428-05		SMX	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L02428-05		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L02428-05		SUL	=	256.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L02428-05		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L02428-05		TRI	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06569-05		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06569-05		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06569-05		CIP	<=	0.015		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06569-05		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06569-05		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06569-05		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06569-05		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06569-05		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06569-05		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06569-05		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06569-05		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00886-06		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00886-06		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00886-06		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00886-06		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00886-06		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00886-06		STR	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00886-06		SMX	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00886-06		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00886-06		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00886-06		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00886-06		TRI	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02185-06		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02185-06		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02185-06		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02185-06		GEN	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02185-06		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02185-06		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02185-06		SMX	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02185-06		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02185-06		SUL	=	128.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02185-06		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02185-06		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03274-06		AMP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03274-06		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03274-06		CIP	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03274-06		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03274-06		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03274-06		STR	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03274-06		SMX	=	128.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03274-06		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03274-06		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03274-06		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03274-06		TRI	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00461-07		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00461-07		CHL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00461-07		CIP	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00461-07		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00461-07		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00461-07		STR	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00461-07		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00461-07		SXT	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00461-07		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00461-07		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00461-07		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02159-07		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02159-07		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02159-07		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02159-07		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02159-07		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02159-07		STR	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02159-07		SMX	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02159-07		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02159-07		SUL	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02159-07		TET	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02159-07		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04055-07		AMP	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04055-07		CHL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04055-07		CIP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04055-07		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04055-07		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04055-07		STR	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04055-07		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04055-07		SXT	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04055-07		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04055-07		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04055-07		TRI	=	1.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01077-08		AMP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01077-08		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01077-08		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01077-08		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01077-08		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01077-08		STR	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01077-08		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01077-08		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01077-08		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01077-08		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01077-08		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00083-08		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00083-08		CHL	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00083-08		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00083-08		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00083-08		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00083-08		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00083-08		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00083-08		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00083-08		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00083-08		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00083-08		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01194-08		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01194-08		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01194-08		CIP	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01194-08		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01194-08		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01194-08		STR	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01194-08		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01194-08		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01194-08		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01194-08		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01194-08		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02790-08		AMP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02790-08		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02790-08		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02790-08		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02790-08		NAL	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02790-08		STR	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02790-08		SMX	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02790-08		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02790-08		SUL	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02790-08		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02790-08		TRI	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06001-08		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06001-08		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06001-08		CIP	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06001-08		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06001-08		NAL	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06001-08		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06001-08		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06001-08		SXT	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06001-08		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06001-08		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06001-08		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01443-09		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01443-09		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01443-09		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01443-09		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01443-09		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01443-09		STR	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01443-09		SMX	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01443-09		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01443-09		SUL	<=	16.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01443-09		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01443-09		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04655-09		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04655-09		CHL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04655-09		CIP	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04655-09		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04655-09		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04655-09		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04655-09		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04655-09		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04655-09		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04655-09		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S04655-09		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05231-09		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05231-09		CHL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05231-09		CIP	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05231-09		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05231-09		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05231-09		STR	=	64.0		mic_sign '=' inferred
